Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1711824311.6281126,57,1711824311,624043464,GPS1_Frame,42.33996,-71.140185,46.4,323697.64058263355,4689741.009846448,19,T,0.9,"$GPGGA,184511.000,4220.3976,N,07108.4111,W,1,10,0.9,46.4,M,-33.8,M,,0000*59"
1711824312.622137,58,1711824312,616279363,GPS1_Frame,42.33996,-71.140185,46.4,323697.64058263355,4689741.009846448,19,T,0.9,"$GPGGA,184512.000,4220.3976,N,07108.4111,W,1,10,0.9,46.4,M,-33.8,M,,0000*5A"
1711824313.6464458,59,1711824313,640465974,GPS1_Frame,42.33996,-71.14019,46.1,323697.2286787686,4689741.020214188,19,T,0.9,"$GPGGA,184513.000,4220.3976,N,07108.4114,W,1,10,0.9,46.1,M,-33.8,M,,0000*5B"
1711824316.6218226,60,1711824316,616084575,GPS1_Frame,42.33993,-71.140325,46.7,323686.0234196186,4689737.968869218,19,T,0.9,"$GPGGA,184516.000,4220.3958,N,07108.4195,W,1,10,0.9,46.7,M,-33.8,M,,0000*5D"
1711824317.6508596,61,1711824317,644811153,GPS1_Frame,42.339917,-71.140407,46.8,323679.2318545053,4689736.695358315,19,T,0.9,"$GPGGA,184517.000,4220.3950,N,07108.4244,W,1,10,0.9,46.8,M,-33.8,M,,0000*54"
1711824318.641387,62,1711824318,635750055,GPS1_Frame,42.339908,-71.1405,47.0,323671.5452787901,4689735.888837308,19,T,0.9,"$GPGGA,184518.000,4220.3945,N,07108.4300,W,1,10,0.9,47.0,M,-33.8,M,,0000*57"
1711824321.648805,63,1711824321,643702507,GPS1_Frame,42.33995,-71.14081,46.8,323646.12464054907,4689741.195574166,19,T,0.9,"$GPGGA,184521.000,4220.3970,N,07108.4486,W,1,10,0.9,46.8,M,-33.8,M,,0000*5B"
1711824322.637734,64,1711824322,631937742,GPS1_Frame,42.339985,-71.140905,47.1,323638.39632264856,4689745.27912009,19,T,0.9,"$GPGGA,184522.000,4220.3991,N,07108.4543,W,1,10,0.9,47.1,M,-33.8,M,,0000*57"
1711824323.6288812,65,1711824323,623691082,GPS1_Frame,42.340032,-71.140997,47.5,323630.94870804646,4689750.688965154,19,T,0.9,"$GPGGA,184523.000,4220.4019,N,07108.4598,W,1,10,0.9,47.5,M,-33.8,M,,0000*5A"
1711824326.6371777,66,1711824326,631594896,GPS1_Frame,42.340193,-71.141267,47.3,323609.15614358155,4689769.126958198,19,T,0.9,"$GPGGA,184526.000,4220.4116,N,07108.4760,W,1,10,0.9,47.3,M,-33.8,M,,0000*52"
1711824327.6332488,67,1711824327,627981662,GPS1_Frame,42.340248,-71.141355,47.4,323602.060470417,4689775.416879497,19,T,0.9,"$GPGGA,184527.000,4220.4149,N,07108.4813,W,1,10,0.9,47.4,M,-33.8,M,,0000*55"
1711824328.6206481,68,1711824328,615881681,GPS1_Frame,42.3403,-71.141442,47.4,323595.038800449,4689781.371605303,19,T,0.9,"$GPGGA,184528.000,4220.4180,N,07108.4865,W,1,10,0.9,47.4,M,-33.8,M,,0000*5E"
1711824331.6289575,69,1711824331,623694658,GPS1_Frame,42.340403,-71.141732,47.9,323571.43659608904,4689793.410735641,19,T,0.9,"$GPGGA,184531.000,4220.4242,N,07108.5039,W,1,10,0.9,47.9,M,-33.8,M,,0000*56"
1711824332.6210027,70,1711824332,615982055,GPS1_Frame,42.340428,-71.141828,48.0,323563.5980254017,4689796.386014548,19,T,0.9,"$GPGGA,184532.000,4220.4257,N,07108.5097,W,1,10,0.9,48.0,M,-33.8,M,,0000*53"
1711824333.6461744,71,1711824333,640095233,GPS1_Frame,42.340447,-71.141927,48.0,323555.4955368911,4689798.701271405,19,T,0.9,"$GPGGA,184533.000,4220.4268,N,07108.5156,W,1,10,0.9,48.0,M,-33.8,M,,0000*52"
1711824336.6541288,72,1711824336,648421049,GPS1_Frame,42.340453,-71.142173,47.2,323535.24680662504,4689799.878066183,19,T,0.9,"$GPGGA,184536.000,4220.4272,N,07108.5304,W,1,10,0.9,47.2,M,-33.8,M,,0000*54"
1711824337.6448479,73,1711824337,639664888,GPS1_Frame,42.340458,-71.142218,47.1,323531.5536886841,4689800.526677598,19,T,0.9,"$GPGGA,184537.000,4220.4275,N,07108.5331,W,1,10,0.9,47.1,M,-33.8,M,,0000*57"
1711824338.6362479,74,1711824338,631852149,GPS1_Frame,42.340467,-71.142243,47.0,323529.519364615,4689801.577951056,19,T,0.9,"$GPGGA,184538.000,4220.4280,N,07108.5346,W,1,10,0.9,47.0,M,-33.8,M,,0000*53"
1711824341.6456354,75,1711824341,639901399,GPS1_Frame,42.34053,-71.1423,47.3,323524.99995722395,4689808.691954701,19,T,0.9,"$GPGGA,184541.000,4220.4318,N,07108.5380,W,1,09,0.9,47.3,M,-33.8,M,,0000*5C"
1711824342.6378047,76,1711824342,631909847,GPS1_Frame,42.340573,-71.142293,47.6,323525.6969213226,4689813.452265678,19,T,0.9,"$GPGGA,184542.000,4220.4344,N,07108.5376,W,1,09,0.9,47.6,M,-33.8,M,,0000*5A"
1711824343.627481,77,1711824343,621898889,GPS1_Frame,42.340617,-71.142278,48.1,323527.0557218881,4689818.307014855,19,T,0.9,"$GPGGA,184543.000,4220.4370,N,07108.5367,W,1,10,0.9,48.1,M,-33.8,M,,0000*5C"
1711824346.669604,78,1711824346,664185047,GPS1_Frame,42.340758,-71.142213,50.1,323532.8048879226,4689833.829138453,19,T,0.9,"$GPGGA,184546.000,4220.4455,N,07108.5328,W,1,10,0.9,50.1,M,-33.8,M,,0000*5B"
1711824347.662724,79,1711824347,655894994,GPS1_Frame,42.340822,-71.142177,50.8,323535.9496065401,4689840.861159482,19,T,0.9,"$GPGGA,184547.000,4220.4493,N,07108.5306,W,1,10,0.9,50.8,M,-33.8,M,,0000*55"
1711824348.6218507,80,1711824348,616221904,GPS1_Frame,42.340895,-71.142128,51.3,323540.19043188245,4689848.865586237,19,T,0.9,"$GPGGA,184548.000,4220.4537,N,07108.5277,W,1,10,0.9,51.3,M,-33.8,M,,0000*58"
1711824351.6292255,81,1711824351,624307632,GPS1_Frame,42.341125,-71.14195,52.3,323555.4973817271,4689874.036017844,19,T,0.9,"$GPGGA,184551.000,4220.4675,N,07108.5170,W,1,10,0.9,52.3,M,-33.8,M,,0000*52"
1711824352.6222425,82,1711824352,616087198,GPS1_Frame,42.341195,-71.141887,52.5,323560.8830836153,4689881.678274172,19,T,0.9,"$GPGGA,184552.000,4220.4717,N,07108.5132,W,1,10,0.9,52.5,M,-33.8,M,,0000*54"
1711824353.6503694,83,1711824353,644185781,GPS1_Frame,42.341262,-71.141822,52.7,323566.4251408097,4689888.983255679,19,T,0.9,"$GPGGA,184553.000,4220.4757,N,07108.5093,W,1,10,0.9,52.7,M,-33.8,M,,0000*59"
1711824356.6200283,84,1711824356,615575790,GPS1_Frame,42.341462,-71.141613,52.9,323584.2017518848,4689910.758132802,19,T,1.4,"$GPGGA,184556.000,4220.4877,N,07108.4968,W,1,08,1.4,52.9,M,-33.8,M,,0000*56"
1711824357.6453044,85,1711824357,639629840,GPS1_Frame,42.341528,-71.141533,53.0,323590.9766473726,4689917.920965767,19,T,1.2,"$GPGGA,184557.000,4220.4917,N,07108.4920,W,1,09,1.2,53.0,M,-33.8,M,,0000*53"
1711824358.6376271,86,1711824358,632293939,GPS1_Frame,42.341592,-71.141453,53.2,323597.7459358142,4689924.861719327,19,T,1.2,"$GPGGA,184558.000,4220.4955,N,07108.4872,W,1,09,1.2,53.2,M,-33.8,M,,0000*5E"
1711824361.6452072,87,1711824361,640431165,GPS1_Frame,42.341753,-71.141243,53.5,323615.4956799801,4689942.3039273,19,T,0.9,"$GPGGA,184601.000,4220.5052,N,07108.4746,W,1,10,0.9,53.5,M,-33.8,M,,0000*53"
1711824362.6363852,88,1711824362,632186889,GPS1_Frame,42.341787,-71.141185,53.6,323620.36870610656,4689945.959058505,19,T,1.2,"$GPGGA,184602.000,4220.5072,N,07108.4711,W,1,09,1.2,53.6,M,-33.8,M,,0000*51"
1711824363.633907,89,1711824363,628306627,GPS1_Frame,42.341803,-71.141132,53.7,323624.7795017485,4689947.6257948,19,T,0.9,"$GPGGA,184603.000,4220.5082,N,07108.4679,W,1,10,0.9,53.7,M,-33.8,M,,0000*53"
1711824366.6378865,90,1711824366,632015943,GPS1_Frame,42.341763,-71.140972,53.4,323637.84819651046,4689942.852178703,19,T,0.9,"$GPGGA,184606.000,4220.5058,N,07108.4583,W,1,10,0.9,53.4,M,-33.8,M,,0000*54"
1711824367.628743,91,1711824367,624597311,GPS1_Frame,42.341723,-71.140907,53.2,323643.0909531588,4689938.275637676,19,T,0.9,"$GPGGA,184607.000,4220.5034,N,07108.4544,W,1,10,0.9,53.2,M,-33.8,M,,0000*52"
1711824368.6201327,92,1711824368,616074800,GPS1_Frame,42.341677,-71.140837,52.9,323648.7288337683,4689933.022473026,19,T,0.9,"$GPGGA,184608.000,4220.5006,N,07108.4502,W,1,10,0.9,52.9,M,-33.8,M,,0000*54"
1711824371.6290324,93,1711824371,624375343,GPS1_Frame,42.341527,-71.140603,51.5,323667.5860684244,4689915.880719116,19,T,0.9,"$GPGGA,184611.000,4220.4916,N,07108.4362,W,1,10,0.9,51.5,M,-33.8,M,,0000*5A"
1711824372.6218803,94,1711824372,615762710,GPS1_Frame,42.341473,-71.140523,51.0,323674.0254094958,4689909.718494176,19,T,0.9,"$GPGGA,184612.000,4220.4884,N,07108.4314,W,1,10,0.9,51.0,M,-33.8,M,,0000*57"
1711824373.6454892,95,1711824373,640264987,GPS1_Frame,42.34142,-71.14044,50.5,323680.71469398175,4689903.661096932,19,T,0.9,"$GPGGA,184613.000,4220.4852,N,07108.4264,W,1,10,0.9,50.5,M,-33.8,M,,0000*5F"
1711824376.6218386,96,1711824376,616015195,GPS1_Frame,42.34126,-71.140188,49.0,323701.02695931605,4689885.371682472,19,T,0.9,"$GPGGA,184616.000,4220.4756,N,07108.4113,W,1,10,0.9,49.0,M,-33.8,M,,0000*5F"
1711824377.645356,97,1711824377,639929294,GPS1_Frame,42.341208,-71.140103,48.4,323707.8838438155,4689879.421208468,19,T,0.9,"$GPGGA,184617.000,4220.4725,N,07108.4062,W,1,10,0.9,48.4,M,-33.8,M,,0000*58"
1711824378.6370919,98,1711824378,632165193,GPS1_Frame,42.341157,-71.14002,48.0,323714.5787763881,4689873.585931151,19,T,0.9,"$GPGGA,184618.000,4220.4694,N,07108.4012,W,1,10,0.9,48.0,M,-33.8,M,,0000*5F"
1711824381.646188,99,1711824381,640577554,GPS1_Frame,42.341,-71.139768,46.6,323734.89960141876,4689855.629749311,19,T,0.9,"$GPGGA,184621.000,4220.4600,N,07108.3861,W,1,09,0.9,46.6,M,-33.8,M,,0000*53"
1711824382.6384072,100,1711824382,631958484,GPS1_Frame,42.340952,-71.139685,46.3,323741.60296245635,4689850.127627724,19,T,0.9,"$GPGGA,184622.000,4220.4571,N,07108.3811,W,1,09,0.9,46.3,M,-33.8,M,,0000*57"
1711824383.6293344,101,1711824383,623998641,GPS1_Frame,42.340907,-71.139602,45.9,323748.3147167959,4689844.958641258,19,T,0.9,"$GPGGA,184623.000,4220.4544,N,07108.3761,W,1,10,0.9,45.9,M,-33.8,M,,0000*59"
1711824386.6735601,102,1711824386,668012857,GPS1_Frame,42.34082,-71.139442,45.5,323761.2523592507,4689834.966253929,19,T,0.9,"$GPGGA,184626.000,4220.4492,N,07108.3665,W,1,10,0.9,45.5,M,-33.8,M,,0000*5F"
1711824387.6302826,103,1711824387,624578237,GPS1_Frame,42.340808,-71.13942,45.4,323763.0311831794,4689833.588138535,19,T,0.9,"$GPGGA,184627.000,4220.4485,N,07108.3652,W,1,10,0.9,45.4,M,-33.8,M,,0000*5D"
1711824388.6205869,104,1711824388,616512775,GPS1_Frame,42.340803,-71.139397,45.6,323764.9119454173,4689832.985250279,19,T,0.9,"$GPGGA,184628.000,4220.4482,N,07108.3638,W,1,10,0.9,45.6,M,-33.8,M,,0000*5B"
1711824391.661079,105,1711824391,656269073,GPS1_Frame,42.340877,-71.139245,46.3,323777.640395511,4689840.8873634515,19,T,0.9,"$GPGGA,184631.000,4220.4526,N,07108.3547,W,1,10,0.9,46.3,M,-33.8,M,,0000*51"
1711824392.621044,106,1711824392,615906238,GPS1_Frame,42.340933,-71.139188,46.8,323782.4924794603,4689846.987620171,19,T,0.9,"$GPGGA,184632.000,4220.4560,N,07108.3513,W,1,10,0.9,46.8,M,-33.8,M,,0000*5A"
1711824393.646032,107,1711824393,639912843,GPS1_Frame,42.340997,-71.13913,47.2,323787.4492838577,4689853.974149764,19,T,0.9,"$GPGGA,184633.000,4220.4598,N,07108.3478,W,1,10,0.9,47.2,M,-33.8,M,,0000*5B"
1711824396.6522946,108,1711824396,647637128,GPS1_Frame,42.341197,-71.138952,48.3,323802.67150411254,4689875.813811045,19,T,0.9,"$GPGGA,184636.000,4220.4718,N,07108.3371,W,1,09,0.9,48.3,M,-33.8,M,,0000*5C"
1711824397.648841,109,1711824397,643733024,GPS1_Frame,42.341255,-71.1389,48.6,323807.11723499675,4689882.146531123,19,T,0.9,"$GPGGA,184637.000,4220.4753,N,07108.3340,W,1,09,0.9,48.6,M,-33.8,M,,0000*55"
1711824398.6359968,110,1711824398,631983757,GPS1_Frame,42.341305,-71.138855,48.7,323810.96395870333,4689887.605417399,19,T,0.9,"$GPGGA,184638.000,4220.4783,N,07108.3313,W,1,09,0.9,48.7,M,-33.8,M,,0000*50"
1711824401.6448553,111,1711824401,639986991,GPS1_Frame,42.341382,-71.138777,49.0,323817.6045984393,4689895.994078039,19,T,0.9,"$GPGGA,184641.000,4220.4829,N,07108.3266,W,1,09,0.9,49.0,M,-33.8,M,,0000*54"
1711824402.6368647,112,1711824402,632625102,GPS1_Frame,42.341383,-71.138773,48.9,323817.93690727244,4689896.096832073,19,T,0.9,"$GPGGA,184642.000,4220.4830,N,07108.3264,W,1,09,0.9,48.9,M,-33.8,M,,0000*55"
1711824403.6294925,113,1711824403,623711585,GPS1_Frame,42.341382,-71.138773,49.0,323817.93411406607,4689895.985789288,19,T,0.9,"$GPGGA,184643.000,4220.4829,N,07108.3264,W,1,09,0.9,49.0,M,-33.8,M,,0000*54"
1711824406.6383202,114,1711824406,631839752,GPS1_Frame,42.341382,-71.138773,49.0,323817.93411406607,4689895.985789288,19,T,0.9,"$GPGGA,184646.000,4220.4829,N,07108.3264,W,1,09,0.9,49.0,M,-33.8,M,,0000*51"
1711824407.6284144,115,1711824407,624262094,GPS1_Frame,42.341382,-71.138773,49.0,323817.93411406607,4689895.985789288,19,T,0.9,"$GPGGA,184647.000,4220.4829,N,07108.3264,W,1,09,0.9,49.0,M,-33.8,M,,0000*50"
1711824408.6206384,116,1711824408,615680932,GPS1_Frame,42.341385,-71.13877,49.0,323818.1896303951,4689896.312701088,19,T,0.9,"$GPGGA,184648.000,4220.4831,N,07108.3262,W,1,09,0.9,49.0,M,-33.8,M,,0000*50"
1711824411.6284888,117,1711824411,624209165,GPS1_Frame,42.341383,-71.138633,48.5,323829.4699540024,4689895.806735561,19,T,0.9,"$GPGGA,184651.000,4220.4830,N,07108.3180,W,1,09,0.9,48.5,M,-33.8,M,,0000*52"
1711824412.620665,118,1711824412,615686655,GPS1_Frame,42.341352,-71.138548,48.2,323836.3855806453,4689892.188288552,19,T,0.9,"$GPGGA,184652.000,4220.4811,N,07108.3129,W,1,09,0.9,48.2,M,-33.8,M,,0000*56"
1711824413.6451178,119,1711824413,639937162,GPS1_Frame,42.341313,-71.138455,47.9,323843.93790377746,4689887.664931304,19,T,0.9,"$GPGGA,184653.000,4220.4788,N,07108.3073,W,1,09,0.9,47.9,M,-33.8,M,,0000*52"
1711824416.6201003,120,1711824416,616094350,GPS1_Frame,42.341187,-71.138153,46.4,323868.4645192127,4689873.047878681,19,T,0.9,"$GPGGA,184656.000,4220.4712,N,07108.2892,W,1,09,0.9,46.4,M,-33.8,M,,0000*5E"
1711824417.6463838,121,1711824417,640509843,GPS1_Frame,42.341147,-71.138055,45.9,323876.4259865009,4689868.403157154,19,T,0.9,"$GPGGA,184657.000,4220.4688,N,07108.2833,W,1,09,0.9,45.9,M,-33.8,M,,0000*58"
1711824418.6375043,122,1711824418,631970882,GPS1_Frame,42.341107,-71.137965,45.4,323883.72842997557,4689863.775016192,19,T,0.9,"$GPGGA,184658.000,4220.4664,N,07108.2779,W,1,09,0.9,45.4,M,-33.8,M,,0000*59"
1711824421.6458995,123,1711824421,640348911,GPS1_Frame,42.341005,-71.137813,44.2,323895.9653005557,4689852.133811774,19,T,0.9,"$GPGGA,184701.000,4220.4603,N,07108.2688,W,1,09,0.9,44.2,M,-33.8,M,,0000*5D"
1711824422.6382315,124,1711824422,632848978,GPS1_Frame,42.340963,-71.137825,44.2,323894.85948610626,4689847.494870477,19,T,0.9,"$GPGGA,184702.000,4220.4578,N,07108.2695,W,1,09,0.9,44.2,M,-33.8,M,,0000*5D"
1711824423.6298873,125,1711824423,624191999,GPS1_Frame,42.340917,-71.137865,44.7,323891.4358763177,4689842.469754337,19,T,0.9,"$GPGGA,184703.000,4220.4550,N,07108.2719,W,1,09,0.9,44.7,M,-33.8,M,,0000*56"
1711824426.6368856,126,1711824426,632011890,GPS1_Frame,42.340728,-71.138062,45.2,323874.67937809206,4689821.890736091,19,T,0.9,"$GPGGA,184706.000,4220.4437,N,07108.2837,W,1,09,0.9,45.2,M,-33.8,M,,0000*54"
1711824427.6296067,127,1711824427,624526023,GPS1_Frame,42.34066,-71.138133,45.3,323868.64053662994,4689814.486906196,19,T,0.9,"$GPGGA,184707.000,4220.4396,N,07108.2880,W,1,09,0.9,45.3,M,-33.8,M,,0000*54"
1711824428.6220777,128,1711824428,616255044,GPS1_Frame,42.340593,-71.138207,45.3,323862.35733537795,4689807.200338858,19,T,0.9,"$GPGGA,184708.000,4220.4356,N,07108.2924,W,1,09,0.9,45.3,M,-33.8,M,,0000*58"
1711824431.6293962,129,1711824431,624006032,GPS1_Frame,42.340413,-71.138467,45.5,323840.4358553686,4689787.7512976695,19,T,0.9,"$GPGGA,184711.000,4220.4248,N,07108.3080,W,1,09,0.9,45.5,M,-33.8,M,,0000*5E"
1711824432.6537879,130,1711824432,647969484,GPS1_Frame,42.340362,-71.138562,45.5,323832.4673022726,4689782.284949798,19,T,0.9,"$GPGGA,184712.000,4220.4217,N,07108.3137,W,1,09,0.9,45.5,M,-33.8,M,,0000*5A"
1711824433.6481323,131,1711824433,643751621,GPS1_Frame,42.340318,-71.138663,45.3,323824.0240057947,4689777.608342434,19,T,0.9,"$GPGGA,184713.000,4220.4191,N,07108.3198,W,1,09,0.9,45.3,M,-33.8,M,,0000*55"
1711824436.6204267,132,1711824436,615890741,GPS1_Frame,42.340218,-71.138973,45.6,323798.2067725973,4689767.146454619,19,T,0.9,"$GPGGA,184716.000,4220.4131,N,07108.3384,W,1,10,0.9,45.6,M,-33.8,M,,0000*58"
1711824437.6463203,133,1711824437,640276432,GPS1_Frame,42.340192,-71.139073,46.1,323789.8960976952,4689764.4665847225,19,T,0.9,"$GPGGA,184717.000,4220.4115,N,07108.3444,W,1,09,0.9,46.1,M,-33.8,M,,0000*58"
1711824438.6350517,134,1711824438,631434202,GPS1_Frame,42.340167,-71.13917,46.3,323781.8353511355,4689761.891549576,19,T,0.9,"$GPGGA,184718.000,4220.4100,N,07108.3502,W,1,10,0.9,46.3,M,-33.8,M,,0000*5A"
1711824441.6456819,135,1711824441,640086889,GPS1_Frame,42.34011,-71.139435,45.7,323759.8452608953,4689756.111374945,19,T,0.9,"$GPGGA,184721.000,4220.4066,N,07108.3661,W,1,10,0.9,45.7,M,-33.8,M,,0000*50"
1711824442.6709042,136,1711824442,664496898,GPS1_Frame,42.340102,-71.139497,45.5,323754.7153126744,4689755.351549459,19,T,0.9,"$GPGGA,184722.000,4220.4061,N,07108.3698,W,1,10,0.9,45.5,M,-33.8,M,,0000*50"
1711824443.6299496,137,1711824443,624271392,GPS1_Frame,42.340098,-71.139537,45.5,323751.40891276964,4689754.9902943345,19,T,0.9,"$GPGGA,184723.000,4220.4059,N,07108.3722,W,1,10,0.9,45.5,M,-33.8,M,,0000*5A"
1711824446.6365669,138,1711824446,631965398,GPS1_Frame,42.340138,-71.139682,45.0,323739.5755003181,4689759.732588431,19,T,0.9,"$GPGGA,184726.000,4220.4083,N,07108.3809,W,1,10,0.9,45.0,M,-33.8,M,,0000*5B"
1711824447.6604848,139,1711824447,656122922,GPS1_Frame,42.340158,-71.139752,44.8,323733.86475104967,4689762.0985603435,19,T,0.9,"$GPGGA,184727.000,4220.4095,N,07108.3851,W,1,10,0.9,44.8,M,-33.8,M,,0000*59"
1711824448.6542172,140,1711824448,648170471,GPS1_Frame,42.34015,-71.139827,44.7,323727.66385648906,4689761.3657054305,19,T,0.9,"$GPGGA,184728.000,4220.4090,N,07108.3896,W,1,10,0.9,44.7,M,-33.8,M,,0000*57"
1711824451.6286063,141,1711824451,623756647,GPS1_Frame,42.339995,-71.139885,44.0,323722.4526247832,4689744.274323295,19,T,0.9,"$GPGGA,184731.000,4220.3997,N,07108.3931,W,1,10,0.9,44.0,M,-33.8,M,,0000*5D"
1711824452.620487,142,1711824452,615536212,GPS1_Frame,42.339947,-71.139825,43.5,323727.26133205346,4689738.819876886,19,T,0.9,"$GPGGA,184732.000,4220.3968,N,07108.3895,W,1,10,0.9,43.5,M,-33.8,M,,0000*53"
1711824453.645446,143,1711824453,639706373,GPS1_Frame,42.3399,-71.139758,43.4,323732.6495073313,4689733.461964872,19,T,0.9,"$GPGGA,184733.000,4220.3940,N,07108.3855,W,1,10,0.9,43.4,M,-33.8,M,,0000*55"
1711824455.6608832,144,1711824455,656589746,GPS1_Frame,42.33978,-71.139658,43.9,323740.5522786217,4689719.929524863,19,T,0.9,"$GPGGA,184735.000,4220.3868,N,07108.3795,W,1,10,0.9,43.9,M,-33.8,M,,0000*56"
1711824456.6203315,145,1711824456,615757465,GPS1_Frame,42.33971,-71.139622,44.2,323743.3223988648,4689712.081902903,19,T,0.9,"$GPGGA,184736.000,4220.3826,N,07108.3773,W,1,10,0.9,44.2,M,-33.8,M,,0000*5B"
1711824457.6503468,146,1711824457,643987178,GPS1_Frame,42.33964,-71.139587,44.1,323746.0101447658,4689704.236355278,19,T,0.9,"$GPGGA,184737.000,4220.3784,N,07108.3752,W,1,10,0.9,44.1,M,-33.8,M,,0000*5D"
1711824458.6385467,147,1711824458,632066488,GPS1_Frame,42.339573,-71.139555,43.9,323748.45913588593,4689696.730156028,19,T,0.9,"$GPGGA,184738.000,4220.3744,N,07108.3733,W,1,10,0.9,43.9,M,-33.8,M,,0000*56"
1711824461.6469927,148,1711824461,640475034,GPS1_Frame,42.339418,-71.139508,43.9,323751.89797569334,4689679.421101838,19,T,0.9,"$GPGGA,184741.000,4220.3651,N,07108.3705,W,1,10,0.9,43.9,M,-33.8,M,,0000*58"
1711824462.63829,149,1711824462,632323980,GPS1_Frame,42.339385,-71.139512,44.1,323751.47624561447,4689675.764982431,19,T,0.9,"$GPGGA,184742.000,4220.3631,N,07108.3707,W,1,10,0.9,44.1,M,-33.8,M,,0000*50"
1711824463.6306255,150,1711824463,623991012,GPS1_Frame,42.339355,-71.139535,44.2,323749.49764780124,4689672.481376459,19,T,0.9,"$GPGGA,184743.000,4220.3613,N,07108.3721,W,1,10,0.9,44.2,M,-33.8,M,,0000*56"
1711824466.637276,151,1711824466,632302999,GPS1_Frame,42.339285,-71.139733,44.2,323732.9904941633,4689665.11883892,19,T,0.9,"$GPGGA,184746.000,4220.3571,N,07108.3840,W,1,10,0.9,44.2,M,-33.8,M,,0000*5C"
1711824467.629049,152,1711824467,624181985,GPS1_Frame,42.339265,-71.139818,44.4,323725.9321644413,4689663.074201026,19,T,0.9,"$GPGGA,184747.000,4220.3559,N,07108.3891,W,1,10,0.9,44.4,M,-33.8,M,,0000*5D"
1711824468.620623,153,1711824468,615794420,GPS1_Frame,42.339242,-71.1399,44.3,323719.1125916866,4689660.690222055,19,T,0.9,"$GPGGA,184748.000,4220.3545,N,07108.3940,W,1,10,0.9,44.3,M,-33.8,M,,0000*55"
1711824471.6308603,154,1711824471,624099016,GPS1_Frame,42.33918,-71.140137,44.3,323699.4148441107,4689654.29696199,19,T,0.9,"$GPGGA,184751.000,4220.3508,N,07108.4082,W,1,10,0.9,44.3,M,-33.8,M,,0000*54"
